Date,Open,High,Low,Adj Close,Volume,Stock Name
14-01-2020,480.600006,485.200012,479.200012,480.345428,2160301,CIPLA
15-01-2020,484,486.850006,479.549988,480.097443,1413668,CIPLA
16-01-2020,484,487.450012,479,476.377686,1694372,CIPLA
17-01-2020,480,482.950012,476.549988,476.427277,2039387,CIPLA
20-01-2020,480.450012,483.149994,476.649994,476.278473,1206931,CIPLA
21-01-2020,478.950012,479.549988,472.200012,469.582916,1448808,CIPLA
22-01-2020,474.5,480.299988,470.25,467.797424,2380518,CIPLA
23-01-2020,464.5,475.850006,459.350006,461.399445,5783749,CIPLA
24-01-2020,465,467.75,456.850006,455.150269,2713370,CIPLA
27-01-2020,457.5,466.5,454.200012,460.705109,5849003,CIPLA
28-01-2020,465,468,458.950012,460.953094,3592413,CIPLA
29-01-2020,464.700012,467.399994,460.350006,457.828461,1737293,CIPLA
30-01-2020,461,461,446.350006,447.363525,2766881,CIPLA
31-01-2020,453.950012,453.950012,442.100006,443.2966,2184609,CIPLA
03-02-2020,444,450.649994,439.399994,440.965546,1690394,CIPLA
04-02-2020,446.700012,452.450012,444.200012,444.834106,2030860,CIPLA
05-02-2020,449.549988,459.149994,437.5,443.941345,3637403,CIPLA
06-02-2020,462.5,464.350006,435.350006,436.105072,7118843,CIPLA
07-02-2020,440,445.899994,437.299988,439.626434,6386193,CIPLA
10-02-2020,444.200012,451,442.100006,441.16394,3557480,CIPLA
11-02-2020,447.100006,452,443.350006,446.966766,1889638,CIPLA
12-02-2020,454.950012,454.950012,445,443.197388,1683136,CIPLA
13-02-2020,446.799988,448.899994,440.5,439.824799,2041017,CIPLA
14-02-2020,444,448.899994,441.5,443.494995,1814780,CIPLA
17-02-2020,444.5,445.75,430.100006,428.417542,4581786,CIPLA
18-02-2020,433,437.649994,428.100006,432.484497,2453801,CIPLA
19-02-2020,437.799988,449.200012,437.399994,443.891754,2359566,CIPLA
20-02-2020,448,448.799988,434.5,432.236511,3048500,CIPLA
24-02-2020,436,436.700012,426.549988,426.681671,2569563,CIPLA
25-02-2020,430.200012,431.200012,420,422.36673,2438218,CIPLA
26-02-2020,406,425,405.799988,418.795776,8068909,CIPLA
27-02-2020,411.100006,424,409,417.803833,5109022,CIPLA
28-02-2020,413,416.450012,398.049988,398.857849,4200936,CIPLA
02-03-2020,407,411.25,394.649994,398.709045,3460583,CIPLA
03-03-2020,402,429.200012,402,421.870758,5476676,CIPLA
04-03-2020,425.600006,449.799988,420,444.040527,9297945,CIPLA
05-03-2020,447.850006,472,437.450012,437.047394,9637431,CIPLA
06-03-2020,425,438.149994,423.049988,430.897369,2916146,CIPLA
09-03-2020,425,432.649994,423.5,422.713898,2986596,CIPLA
11-03-2020,425,426.149994,410.200012,413.736877,5314547,CIPLA
12-03-2020,412.5,412.5,390.75,391.567078,5636464,CIPLA
13-03-2020,388,434.950012,355.299988,422.118744,6096891,CIPLA
16-03-2020,416,423.899994,392.75,393.203766,5394603,CIPLA
17-03-2020,397,422,390.75,398.510651,2989674,CIPLA
18-03-2020,411.799988,411.799988,381.700012,382.887634,4200456,CIPLA
19-03-2020,374.799988,390.75,362.899994,372.644165,2926091,CIPLA
20-03-2020,379.799988,399.799988,372.450012,390.644836,4718358,CIPLA
23-03-2020,370,406.899994,370,373.191132,5507004,CIPLA
24-03-2020,380,409.75,372.549988,375.379059,6649616,CIPLA
25-03-2020,378,394.899994,374,374.384552,6418955,CIPLA
26-03-2020,383,394.700012,380.5,384.031311,4291225,CIPLA
27-03-2020,393,411,391.950012,405.413361,6471291,CIPLA
30-03-2020,413.799988,438.700012,407.649994,429.381134,9020926,CIPLA
31-03-2020,446,446.600006,420,420.529968,9434602,CIPLA
01-04-2020,424.899994,430.899994,410.399994,411.479889,6329668,CIPLA
03-04-2020,425,454.700012,416.25,446.735413,17906762,CIPLA
07-04-2020,479,513.400024,452,489.549194,20843608,CIPLA
08-04-2020,496.950012,530,490,509.936707,19456188,CIPLA
09-04-2020,564,610,564,576.419922,27207708,CIPLA
13-04-2020,605,605,583,589.597229,15483858,CIPLA
15-04-2020,604.450012,614,578.599976,589.099976,16213806,CIPLA
16-04-2020,590,612.799988,582,597.155518,12716342,CIPLA
17-04-2020,615,615,595,594.718994,8304173,CIPLA
20-04-2020,598,599.400024,580,582.18811,5856150,CIPLA
21-04-2020,578,609.799988,570,588.851318,14471856,CIPLA
22-04-2020,594.900024,599.75,585,583.978271,6182243,CIPLA
23-04-2020,590,603.900024,579.049988,583.480957,6277840,CIPLA
24-04-2020,586.400024,606,583.599976,596.011841,11127889,CIPLA
27-04-2020,600,632.650024,600,605.360291,14089786,CIPLA
28-04-2020,616.799988,621.25,593.25,595.315674,8193422,CIPLA
29-04-2020,605,607.900024,590.099976,592.978577,6767183,CIPLA
30-04-2020,607.900024,611.450012,586.099976,586.365051,9099721,CIPLA
04-05-2020,589,616.950012,580.599976,608.492981,16815950,CIPLA
05-05-2020,623.049988,623.049988,595,593.625061,9257154,CIPLA
06-05-2020,597.5,606,590,588.503235,6978135,CIPLA
07-05-2020,598,601.799988,587.5,586.315308,4620871,CIPLA
08-05-2020,598,601.200012,589.5,588.652466,5051303,CIPLA
11-05-2020,600.950012,600.950012,583.450012,582.834534,5853892,CIPLA
12-05-2020,587,593.799988,566.200012,567.02179,8868938,CIPLA
13-05-2020,600,605,568.900024,567.071533,10438589,CIPLA
14-05-2020,571,577.900024,566.099976,566.623962,8546002,CIPLA
15-05-2020,572,585,565.599976,567.170959,14388403,CIPLA
18-05-2020,570.599976,605,570.5,597.155518,22898114,CIPLA
19-05-2020,600,608.799988,590.200012,591.68573,10951060,CIPLA
20-05-2020,597,624.349976,595.400024,617.244751,13440063,CIPLA
21-05-2020,620.650024,626.849976,612.299988,613.216919,7916771,CIPLA
22-05-2020,616.700012,641.849976,610.099976,635.842102,10874832,CIPLA
26-05-2020,640,646.900024,624.049988,624.256042,8859302,CIPLA
27-05-2020,630,637.799988,625.799988,629.57666,7710100,CIPLA
28-05-2020,634,637.650024,626.049988,624.902405,5488625,CIPLA
29-05-2020,633,650.950012,631,644.593811,10580203,CIPLA
01-06-2020,649,652.599976,634.549988,638.974792,7439123,CIPLA
02-06-2020,644.900024,658.650024,636,634.101685,6883363,CIPLA
03-06-2020,646.849976,649.5,635.299988,637.681946,5044700,CIPLA
04-06-2020,643,664.799988,642.5,656.925781,10452388,CIPLA
05-06-2020,665,669.75,649,647.328735,6481383,CIPLA
08-06-2020,656.700012,657.799988,633.049988,631.615417,6263334,CIPLA
09-06-2020,638.900024,654.299988,637.049988,636.538269,8968365,CIPLA
10-06-2020,646.799988,650.75,639.799988,639.422363,5425984,CIPLA
11-06-2020,645.650024,646.950012,632.799988,631.515991,3172467,CIPLA
12-06-2020,616.299988,645,616.299988,640.068787,5579009,CIPLA
15-06-2020,643,653.5,637,640.11853,4520180,CIPLA
16-06-2020,644.5,650,632.450012,634.300598,2927072,CIPLA
17-06-2020,640,643.799988,635,636.836609,2648039,CIPLA
18-06-2020,641.650024,644.799988,636.400024,638.527283,2161524,CIPLA
19-06-2020,648.849976,648.849976,631.5,632.709412,4476020,CIPLA
22-06-2020,691,692.5,651.650024,652.351013,29312493,CIPLA
23-06-2020,674,674,655.400024,656.179871,8287482,CIPLA
24-06-2020,660,662.25,628.299988,627.736816,6955942,CIPLA
25-06-2020,632,642,629.150024,631.416565,5816404,CIPLA
26-06-2020,639,643.650024,631.599976,631.416565,3847728,CIPLA
29-06-2020,637,648,635.400024,641.361694,6772032,CIPLA
30-06-2020,647.950012,649.900024,638,636.737183,4319880,CIPLA
01-07-2020,642.599976,642.599976,621.049988,623.659302,4809651,CIPLA
02-07-2020,630,654.450012,626,642.654541,6169821,CIPLA
03-07-2020,652.950012,652.950012,635.5,635.295105,5379171,CIPLA
06-07-2020,640,644.25,629.200012,631.118164,5604802,CIPLA
07-07-2020,637.950012,642.599976,635.200012,633.057434,3781547,CIPLA
08-07-2020,643.450012,648,632.5,630.919312,6952585,CIPLA
09-07-2020,643.950012,643.950012,636.25,635.543762,4354183,CIPLA
10-07-2020,640,647,636.700012,635.394592,4119561,CIPLA
13-07-2020,641,646,636.599976,634.847534,3450069,CIPLA
14-07-2020,639.950012,644,631.25,628.83075,5432821,CIPLA
15-07-2020,634.400024,643.5,633.099976,634.698425,4253913,CIPLA
16-07-2020,639.950012,677.400024,635.900024,670.799255,16098128,CIPLA
17-07-2020,674.5,696.650024,669.25,685.319092,15244102,CIPLA
20-07-2020,689,690.849976,672.349976,670.650024,5469496,CIPLA
21-07-2020,676.099976,682.099976,660,658.666138,4314750,CIPLA
22-07-2020,666.150024,677.799988,657.5,658.069458,5918154,CIPLA
23-07-2020,663.950012,674,662.200012,667.765991,4620517,CIPLA
24-07-2020,673,681,658.200012,662.395569,4962702,CIPLA
27-07-2020,673.950012,673.950012,650.400024,649.317749,4465020,CIPLA
28-07-2020,651,665.75,644.25,658.964539,4583066,CIPLA
29-07-2020,662.599976,685.549988,662.599976,677.512207,7288781,CIPLA
30-07-2020,681.200012,698.950012,681,682.186462,7170665,CIPLA
31-07-2020,687,724,687,716.198792,18897302,CIPLA
03-08-2020,724,734.200012,701,706.502319,12500683,CIPLA
04-08-2020,708,718.900024,703.200012,709.933289,6970907,CIPLA
05-08-2020,720.799988,729.950012,716,718.187805,5263136,CIPLA
06-08-2020,724.950012,739.700012,720.099976,727.088684,9663886,CIPLA
07-08-2020,738,739.650024,724.5,724.652161,6159632,CIPLA
10-08-2020,760,814.5,751.349976,791.234802,56895213,CIPLA
11-08-2020,801.099976,801.849976,768.75,773.731384,14861526,CIPLA
12-08-2020,778,778,755.599976,757.918579,7841540,CIPLA
13-08-2020,765.950012,782.900024,754.099976,756.078735,13741253,CIPLA
14-08-2020,762,787.75,752.549988,767.565369,16276204,CIPLA
17-08-2020,779,781,765.5,767.41626,6145819,CIPLA
18-08-2020,772,779.650024,763,760.653503,5520627,CIPLA
19-08-2020,770,772.700012,756.650024,754.189148,6296055,CIPLA
20-08-2020,758.349976,771.75,758.349976,758.51532,8167570,CIPLA
21-08-2020,768.849976,770.599976,759.049988,756.575989,4700914,CIPLA
24-08-2020,763,767,750.25,747.625427,4942344,CIPLA
25-08-2020,756.25,758,745.25,743.647339,3424047,CIPLA
26-08-2020,751.5,754,744.200012,743.895996,3730702,CIPLA
27-08-2020,750.799988,764,749.950012,752.050964,6989194,CIPLA
28-08-2020,763,771,746.700012,744.492676,8205618,CIPLA
31-08-2020,752,755.700012,705.200012,709.634949,7649137,CIPLA
01-09-2020,713.549988,741,710,732.508789,6260037,CIPLA
02-09-2020,739.950012,748.5,729.200012,734.199463,5583378,CIPLA
03-09-2020,742.700012,745.950012,735,734.547546,3560610,CIPLA
04-09-2020,733.75,750,717.099976,720.624329,7473315,CIPLA
07-09-2020,728,733.799988,707,712.817444,4688730,CIPLA
08-09-2020,716.75,726.450012,704.400024,704.314331,4818121,CIPLA
09-09-2020,709.150024,734.950012,705.200012,723.558167,9082694,CIPLA
10-09-2020,729,735.900024,719.25,722.812256,4571167,CIPLA
11-09-2020,725.799988,731.5,720.25,721.96698,2465429,CIPLA
14-09-2020,729,730.25,717.75,717.640808,3104686,CIPLA
15-09-2020,723,754,722.650024,738.376465,14548327,CIPLA
16-09-2020,743.950012,756.5,732,748.470703,6773101,CIPLA
17-09-2020,751,762,746.700012,747.37677,7105767,CIPLA
18-09-2020,780,819.299988,776.150024,801.826355,35527335,CIPLA
21-09-2020,806.25,811.950012,762,763.885681,12576400,CIPLA
22-09-2020,777.049988,787.950012,755.150024,773.383301,14483843,CIPLA
23-09-2020,783.950012,784,761.799988,763.189575,6236391,CIPLA
24-09-2020,764.450012,766.650024,730,729.425842,7123763,CIPLA
25-09-2020,752,777,740.400024,765.874695,13365087,CIPLA
28-09-2020,772.099976,778,755.599976,770.548889,9290917,CIPLA
29-09-2020,777.599976,786,759.049988,758.167236,6582879,CIPLA
30-09-2020,762.349976,794.900024,761.049988,770.449463,14333215,CIPLA
01-10-2020,779.799988,781,765.75,768.758789,5852563,CIPLA
05-10-2020,776,784.049988,762.049988,774.377808,6798052,CIPLA
06-10-2020,782,788,777,776.068481,4789613,CIPLA
07-10-2020,780,790.650024,771,769.355469,6086371,CIPLA
08-10-2020,775,815.599976,774.900024,806.997864,12019967,CIPLA
09-10-2020,813,825,800.349976,798.743408,11673228,CIPLA
12-10-2020,805,819.75,800.150024,809.185791,6612623,CIPLA
13-10-2020,810,829.049988,778.5,782.831177,13964602,CIPLA
14-10-2020,788.799988,794.549988,766.799988,777.212158,8675720,CIPLA
15-10-2020,780.650024,788,762.900024,764.084595,6291141,CIPLA
16-10-2020,766.950012,787.5,758.400024,778.057495,9099048,CIPLA
19-10-2020,783,784.099976,762.150024,759.808167,4351337,CIPLA
20-10-2020,765,774.700012,756.299988,760.106506,6029701,CIPLA
21-10-2020,771.799988,771.799988,756.5,762.891174,6932513,CIPLA
22-10-2020,765,769.849976,744,753.343872,8429247,CIPLA
23-10-2020,761.25,774.650024,755,753.393555,8515845,CIPLA
26-10-2020,761.200012,763.75,742.299988,743.050659,4665147,CIPLA
27-10-2020,750,773.549988,747,766.023865,7003966,CIPLA
28-10-2020,771.400024,780,762.150024,761.051331,7050213,CIPLA
29-10-2020,766.099976,774.650024,757,758.117493,6084020,CIPLA
30-10-2020,765.700012,767.5,746,750.360291,4126276,CIPLA
02-11-2020,757.5,762.349976,744.400024,747.128113,3265890,CIPLA
03-11-2020,756.099976,770.549988,750.75,755.133972,5390467,CIPLA
04-11-2020,757.799988,783.799988,757.200012,776.864136,9035451,CIPLA
05-11-2020,786,796.099976,778.299988,789.146301,6656549,CIPLA
06-11-2020,797.400024,802,786.549988,785.615845,7765316,CIPLA
09-11-2020,795.099976,804,752.299988,759.012573,21178707,CIPLA
10-11-2020,769.799988,769.799988,706.5,713.36438,22558440,CIPLA
11-11-2020,727,745.5,718.599976,738.276978,18892977,CIPLA
12-11-2020,742.400024,758.849976,733.5,735.641541,10422659,CIPLA
13-11-2020,742.5,751,740.150024,740.564392,6955531,CIPLA
14-11-2020,749.5,749.900024,744,741.658325,631992,CIPLA
17-11-2020,747.400024,751.900024,734,738.475891,7313289,CIPLA
18-11-2020,747.299988,752,733.5,738.873718,7190828,CIPLA
19-11-2020,742.549988,751.900024,737.950012,738.02832,5804230,CIPLA
20-11-2020,742,748.450012,732.25,735.840454,5394676,CIPLA
23-11-2020,741.650024,758.049988,739.400024,742.205261,8690680,CIPLA
24-11-2020,748.299988,752,741.599976,744.343506,5471533,CIPLA
25-11-2020,750.099976,754.549988,728.200012,727.635681,6060158,CIPLA
26-11-2020,734,741,726.5,734.647034,6088729,CIPLA
27-11-2020,741,749,735,741.509094,12777697,CIPLA
01-12-2020,753,760,746.150024,751.454224,6241872,CIPLA
02-12-2020,758,761,751.150024,754.189148,3983393,CIPLA
03-12-2020,760,764.799988,756.049988,757.968384,3765555,CIPLA
04-12-2020,763,770.599976,757,762.742004,5423289,CIPLA
07-12-2020,766.950012,782.5,766,768.90802,6779545,CIPLA
08-12-2020,777,779.450012,757.799988,761.797241,4166424,CIPLA
09-12-2020,769.900024,773.900024,759.950012,758.21698,4045201,CIPLA
10-12-2020,763,767.700012,755.099976,758.565063,3679209,CIPLA
11-12-2020,764,766.099976,753,751.702881,3178041,CIPLA
14-12-2020,778.299988,793.299988,776.349976,784.96936,19785595,CIPLA
15-12-2020,789.299988,798,779.25,777.361389,8249684,CIPLA
16-12-2020,790.349976,790.349976,782.299988,782.483093,3817724,CIPLA
17-12-2020,790.75,794.849976,781.099976,778.902832,3984988,CIPLA
18-12-2020,784.25,796,781.5,789.096619,6487014,CIPLA
21-12-2020,793,816.900024,760,774.228638,14465355,CIPLA
22-12-2020,782,798,761.099976,790.638123,6139589,CIPLA
23-12-2020,796.349976,827,792.25,820.125427,8520251,CIPLA
24-12-2020,828.799988,834.900024,815.299988,828.62854,7294578,CIPLA
28-12-2020,837.599976,839,825.200012,825.595276,4810932,CIPLA
29-12-2020,830.150024,835.75,817.5,823.407349,3311293,CIPLA
30-12-2020,830,830,816.049988,819.28009,2715404,CIPLA
31-12-2020,824,833.349976,816.400024,815.451233,4842886,CIPLA
01-01-2021,822.799988,828.950012,820.650024,822.064697,2474916,CIPLA
04-01-2021,831,837.299988,826.549988,827.683716,3487801,CIPLA
05-01-2021,832.25,843.75,825.299988,822.711182,4559213,CIPLA
06-01-2021,829,834.400024,815.25,820.274597,3318460,CIPLA
07-01-2021,830,830.450012,818,822.014954,2879675,CIPLA
08-01-2021,830.700012,846.200012,827.400024,834.098328,5072916,CIPLA
11-01-2021,839,860,832.75,852.148743,5332109,CIPLA
12-01-2021,860,864.599976,841,838.523926,4338010,CIPLA
13-01-2021,847.349976,852,832.5,837.081909,3596529,CIPLA
14-01-2021,841.700012,847.549988,829,836.286316,3652930,CIPLA
15-01-2021,839,844.900024,821,819.180664,3137877,CIPLA
18-01-2021,822,826.650024,796.200012,797.351074,3742440,CIPLA
19-01-2021,802.5,825.400024,802.5,817.9375,3791378,CIPLA
20-01-2021,822.5,834.900024,822.299988,828.230713,3056546,CIPLA
21-01-2021,835,839.299988,809,808.29071,3326213,CIPLA
22-01-2021,815.799988,822.5,798.25,803.865112,3883231,CIPLA
25-01-2021,813,857,808.25,832.20874,10704200,CIPLA
27-01-2021,839.900024,856.450012,825.200012,837.877502,7410174,CIPLA
28-01-2021,835.5,848.849976,825.700012,837.280823,4489853,CIPLA
29-01-2021,847.950012,850.849976,820.75,821.368591,7185812,CIPLA
01-02-2021,815,831,779.950012,801.975586,13856367,CIPLA
02-02-2021,807,826.349976,801.5,817.092102,8486828,CIPLA
03-02-2021,826,878.900024,824.200012,844.590454,15674616,CIPLA
04-02-2021,847.549988,856.5,832.599976,829.871643,4639606,CIPLA
05-02-2021,839.599976,854.900024,830.5,843.04895,7381183,CIPLA
08-02-2021,852,859.25,841.049988,842.60144,4244906,CIPLA
09-02-2021,848,856.849976,839,837.131592,4200281,CIPLA
10-02-2021,847.599976,867,841,858.662842,5665209,CIPLA
11-02-2021,868,874.900024,856,855.082581,5347864,CIPLA
12-02-2021,859,864.349976,845.5,843.894287,2473012,CIPLA
15-02-2021,850.099976,856.599976,842,839.667603,2531913,CIPLA
16-02-2021,850,852.25,841.25,843.695374,2808115,CIPLA
17-02-2021,849.450012,854.700012,833,831.114807,2539649,CIPLA
18-02-2021,835,843.450012,822.5,820.921021,4114251,CIPLA
19-02-2021,823.799988,825.450012,799,802.920288,3834443,CIPLA
22-02-2021,811.400024,817.5,786.049988,788.102112,4090429,CIPLA
23-02-2021,795,803.150024,788.400024,786.610352,3264477,CIPLA
24-02-2021,794,798.099976,776.25,784.720703,1587082,CIPLA
25-02-2021,795,814,790.450012,804.71051,5478169,CIPLA
26-02-2021,805,820,780,782.731689,7549015,CIPLA
01-03-2021,795,800.5,782,785.466614,2748271,CIPLA
02-03-2021,792.599976,815,790.799988,807.345886,4275166,CIPLA
03-03-2021,817.950012,818.150024,807.599976,808.042053,3265559,CIPLA
04-03-2021,807.400024,818,803.700012,802.323608,3640996,CIPLA
05-03-2021,806.5,812,800.25,800.732422,3832170,CIPLA
08-03-2021,807.950012,819,806.200012,804.809937,2915298,CIPLA
09-03-2021,812.599976,816.700012,792.099976,792.627136,2783825,CIPLA
10-03-2021,806,814.75,801,807.942627,2512573,CIPLA
12-03-2021,816.5,818.700012,802,801.528015,2082799,CIPLA
15-03-2021,807.900024,808.900024,790,801.080505,2651062,CIPLA
16-03-2021,805.099976,808.5,787,787.952881,3671229,CIPLA
17-03-2021,794.799988,794.799988,770,767.913513,3246092,CIPLA
18-03-2021,776,778.450012,750.849976,751.006775,2894624,CIPLA
19-03-2021,751,767.25,738.099976,756.476563,5262000,CIPLA
22-03-2021,762,784.599976,758.700012,768.609619,3563266,CIPLA
23-03-2021,775,779.400024,768.400024,771.841797,2118532,CIPLA
24-03-2021,777.799988,798.700012,772.650024,788.599365,6904173,CIPLA
25-03-2021,796.900024,802.299988,783.299988,782.930603,5292130,CIPLA
26-03-2021,791,799,781.25,783.129517,2934548,CIPLA
30-03-2021,790.25,815.900024,790.25,807.743713,4453933,CIPLA
31-03-2021,811,823.950012,805,810.627808,3075406,CIPLA
01-04-2021,819.5,824,811.599976,813.810242,1910949,CIPLA
05-04-2021,825,827,806.099976,815.252319,2920638,CIPLA
06-04-2021,824,845,821.849976,831.562378,4569120,CIPLA
07-04-2021,836.150024,844.900024,830.25,836.236511,2404472,CIPLA
08-04-2021,843,850.450012,838.400024,837.380249,2459821,CIPLA
09-04-2021,840.900024,892.299988,836.650024,878.204956,11189432,CIPLA
12-04-2021,890,940,879.150024,897.448853,30141861,CIPLA
13-04-2021,921.950012,932.599976,878.299988,880.343201,11667200,CIPLA
15-04-2021,898.799988,925.400024,883.900024,909.184082,13218002,CIPLA
16-04-2021,919.75,944.25,910.900024,932.903198,13746268,CIPLA
19-04-2021,945.25,955,924,941.107971,17805574,CIPLA
20-04-2021,965.099976,966.349976,941.099976,944.091492,10205616,CIPLA
22-04-2021,958.799988,963.150024,938.849976,939.16864,8522208,CIPLA
23-04-2021,944.349976,952.849976,922.75,930.466675,7972589,CIPLA
26-04-2021,935.599976,940,902.150024,900.432373,10255697,CIPLA
27-04-2021,913,919.5,901,907.393982,5669049,CIPLA
28-04-2021,914.349976,918,902.950012,905.206055,7251009,CIPLA
29-04-2021,911.950012,917.400024,904,901.526306,4953091,CIPLA
30-04-2021,900.75,921,900.75,905.355164,6459737,CIPLA
03-05-2021,919.099976,924.400024,906.400024,905.206055,6330144,CIPLA
04-05-2021,912.900024,912.900024,876,873.630249,8347795,CIPLA
05-05-2021,885,899,869,883.774292,10491085,CIPLA
06-05-2021,907,916.700012,880.900024,879.44812,17973153,CIPLA
07-05-2021,893,895.5,877,878.055847,5479029,CIPLA
10-05-2021,892.5,906.450012,877.5,895.310608,8379304,CIPLA
11-05-2021,899.950012,905.950012,888.200012,886.011963,5864464,CIPLA
12-05-2021,889.299988,906.75,884.299988,893.669678,5224240,CIPLA
14-05-2021,909,921,900.799988,899.089783,15048471,CIPLA
17-05-2021,895,905,870,876.365173,14122085,CIPLA
18-05-2021,887,888.349976,878.450012,879.547607,5129966,CIPLA
19-05-2021,887.849976,905.950012,881,898.990356,7242643,CIPLA
20-05-2021,906,927.900024,905,919.129211,12378690,CIPLA
21-05-2021,930,935,922.299988,921.814453,6740711,CIPLA
24-05-2021,931,945.5,926.150024,926.140564,6420035,CIPLA
25-05-2021,939.650024,940,930,930.466675,3695242,CIPLA
26-05-2021,941,951.950012,939.049988,939.964294,5445187,CIPLA
27-05-2021,946,948.75,934.049988,937.179626,6249606,CIPLA
28-05-2021,940.200012,947.349976,931,929.223511,2156991,CIPLA
31-05-2021,934.349976,951,924,944.141235,3183414,CIPLA
01-06-2021,952,958,943.549988,941.257141,2904962,CIPLA
02-06-2021,946.450012,960.5,946.450012,949.461914,2449102,CIPLA
03-06-2021,955,959.700012,946,943.047241,2258695,CIPLA
04-06-2021,948,951.5,936.5,941.207458,3057699,CIPLA
07-06-2021,951.75,951.75,937.549988,934.643616,2028426,CIPLA
08-06-2021,939.799988,955,931.849976,948.51709,2278534,CIPLA
09-06-2021,954.799988,975,950.200012,953.390259,5498857,CIPLA
10-06-2021,960.950012,975,960,968.854919,4754350,CIPLA
11-06-2021,975,982.299988,965.5,962.539734,3480545,CIPLA
14-06-2021,972.700012,979,957,970.794189,2377279,CIPLA
15-06-2021,975,978.849976,967.150024,964.379578,1289684,CIPLA
16-06-2021,969,971.150024,953.799988,951.50061,1684500,CIPLA
17-06-2021,955,959.75,943.5,945.732483,2429291,CIPLA
18-06-2021,950.950012,967.650024,945.349976,955.627869,4978288,CIPLA
21-06-2021,958,962.700012,950.5,954.882019,1625660,CIPLA
22-06-2021,956.200012,960.900024,949.150024,950.60553,2344400,CIPLA
23-06-2021,956,966,954.200012,952.495117,1807471,CIPLA
24-06-2021,957.799988,958.700012,944,945.682739,1769651,CIPLA
25-06-2021,951,961,948.950012,951.848694,2134441,CIPLA
28-06-2021,962,971.349976,957.099976,957.766052,1759671,CIPLA
29-06-2021,964,989,960.049988,974.22522,4300755,CIPLA
30-06-2021,992.200012,997,969.150024,966.567505,7195632,CIPLA
01-07-2021,977.200012,980,967.200012,972.733459,2291137,CIPLA
02-07-2021,981.849976,985.799988,975.099976,973.827454,1421148,CIPLA
05-07-2021,979.299988,983.849976,973.099976,969.352173,1286458,CIPLA
06-07-2021,975,975,964.75,963.782837,1157576,CIPLA
07-07-2021,968,968.950012,961,959.904297,1740439,CIPLA
08-07-2021,965.5,968,944.799988,945.434143,1662518,CIPLA
09-07-2021,952,965.599976,949.950012,954.533875,1301555,CIPLA
12-07-2021,960,967.950012,955.849976,954.583618,1122802,CIPLA
13-07-2021,962.200012,969.849976,956.049988,960.351807,1317621,CIPLA
14-07-2021,961.099976,978.400024,961.099976,971.788757,1729994,CIPLA
15-07-2021,979,981,972.049988,968.258179,979315,CIPLA
16-07-2021,973.599976,989.900024,973.599976,971.788757,2087320,CIPLA
19-07-2021,972.099976,983.599976,971.25,968.656006,854347,CIPLA
20-07-2021,972,974.099976,952.650024,949.909424,1520300,CIPLA
22-07-2021,958.099976,958.950012,946.650024,944.688232,1783069,CIPLA
23-07-2021,952,957.700012,946.950012,942.798645,1056183,CIPLA
26-07-2021,948,960,947,945.334656,1306026,CIPLA
27-07-2021,952.5,958.5,909,908.090088,3366104,CIPLA
28-07-2021,921.599976,921.599976,886.650024,885.017456,5094903,CIPLA
29-07-2021,894.349976,899.950012,872,878.2547,4929314,CIPLA
30-07-2021,885.099976,929.900024,877.75,915.001953,6280365,CIPLA
02-08-2021,928.299988,933.599976,913.400024,915.996521,2981630,CIPLA
03-08-2021,925,929.549988,918.5,923.057556,2014511,CIPLA
04-08-2021,928.150024,942.5,927,934.494507,2517694,CIPLA
05-08-2021,944.200012,953,932,940.212952,4022548,CIPLA
06-08-2021,939,939,909,906.299988,9727673,CIPLA
09-08-2021,912.099976,920,897.400024,918.650024,3310964,CIPLA
10-08-2021,920,923.799988,905,912.599976,2552532,CIPLA
11-08-2021,912.900024,914,891.049988,909.849976,2174054,CIPLA
12-08-2021,912,916.200012,903.700012,905.299988,2127392,CIPLA
13-08-2021,906,910.950012,892.349976,894.400024,2919925,CIPLA
16-08-2021,896,901.099976,886.049988,888.25,1954152,CIPLA
17-08-2021,891,906.299988,889.900024,904.650024,3767678,CIPLA
18-08-2021,900.200012,910.700012,900,908.849976,2323095,CIPLA
20-08-2021,908.900024,909.049988,887,890.849976,2354874,CIPLA
23-08-2021,898,908,888.650024,898.349976,2081206,CIPLA
24-08-2021,903,919.549988,897.650024,917.650024,2588128,CIPLA
25-08-2021,917,923.599976,905.950012,912.599976,1697757,CIPLA
26-08-2021,912.599976,916.75,906.299988,911.299988,1522032,CIPLA
27-08-2021,913.799988,925.450012,907.5,923.900024,1878603,CIPLA
30-08-2021,924,936.5,920.450012,934.700012,2016968,CIPLA
31-08-2021,935,949.700012,930.299988,947.799988,2463088,CIPLA
01-09-2021,949,954.900024,920,922.849976,4434153,CIPLA
02-09-2021,927,960,923.400024,955.25,3688123,CIPLA
03-09-2021,956.099976,963,930.650024,941.099976,3110583,CIPLA
06-09-2021,945.849976,958,942.650024,950.200012,1699875,CIPLA
07-09-2021,950.200012,957.299988,944.049988,950.5,1113880,CIPLA
08-09-2021,948,953.150024,940,951.799988,1600457,CIPLA
09-09-2021,951.150024,952.099976,926,949.299988,3769007,CIPLA
13-09-2021,946,953.900024,942.549988,950.450012,865538,CIPLA
14-09-2021,954.799988,958.349976,949.599976,953.150024,1373821,CIPLA
15-09-2021,955,956.599976,948.299988,952.950012,2509424,CIPLA
